CreditScore,Age,Tenure,Balance,NumOfProducts,IsActiveMember,EstimatedSalary,Geography_Germany,Gender_Male
549.0,48.0,6.0,161889.79,1.0,1.0,27484.19,1,1
599.0,40.0,5.0,116936.81,1.0,1.0,180345.44,0,1
611.0,28.0,4.0,141462.13,2.0,1.0,140765.57,1,0
679.0,33.0,2.0,0.0,2.0,0.0,45956.05,0,0
681.0,28.0,3.0,102088.67,1.0,0.0,163746.09,0,1
673.0,34.0,6.0,0.0,2.0,1.0,72318.77,0,1
814.0,37.0,8.0,151510.55,1.0,0.0,104769.96,1,1
754.0,45.0,6.0,95813.76,1.0,1.0,159835.53,0,0
601.0,54.0,9.0,0.0,1.0,1.0,123871.09,0,0
603.0,34.0,2.0,0.0,1.0,1.0,140780.8,0,1
667.0,33.0,8.0,0.0,2.0,1.0,75562.47,0,0
749.0,29.0,9.0,111369.79,2.0,1.0,111605.9,1,1
497.0,32.0,3.0,166501.17,1.0,0.0,150784.29,0,1
678.0,41.0,3.0,113873.23,3.0,1.0,157937.35,1,1
683.0,22.0,6.0,121151.05,1.0,1.0,149503.54,0,0
727.0,35.0,6.0,0.0,2.0,0.0,165082.25,0,0
716.0,36.0,6.0,0.0,1.0,1.0,49828.8,0,0
479.0,36.0,9.0,0.0,2.0,1.0,132730.07,0,1
605.0,39.0,3.0,0.0,2.0,0.0,147530.06,0,1
773.0,31.0,9.0,0.0,2.0,0.0,125762.95,0,0
732.0,24.0,10.0,0.0,2.0,0.0,126396.01,0,1
692.0,35.0,5.0,98640.78,1.0,1.0,103799.77,1,1
598.0,42.0,8.0,0.0,2.0,1.0,158043.11,0,0
637.0,40.0,4.0,0.0,2.0,1.0,183575.01,0,1
623.0,39.0,9.0,0.0,2.0,0.0,60590.72,0,0
656.0,30.0,7.0,0.0,2.0,0.0,193009.21,0,1
742.0,37.0,1.0,119624.6,1.0,0.0,182692.8,0,0
666.0,32.0,4.0,0.0,2.0,1.0,150803.44,0,1
709.0,41.0,5.0,0.0,1.0,0.0,115136.51,0,1
598.0,29.0,0.0,108131.53,1.0,1.0,162699.7,1,0
649.0,26.0,5.0,97786.08,1.0,1.0,132404.64,0,1
678.0,43.0,7.0,123783.91,1.0,1.0,109135.11,1,0
689.0,49.0,5.0,0.0,2.0,1.0,170903.4,0,1
706.0,25.0,4.0,0.0,2.0,0.0,112781.5,0,1
637.0,36.0,4.0,0.0,2.0,0.0,174729.3,0,1
713.0,34.0,8.0,0.0,2.0,1.0,142337.63,0,1
562.0,35.0,5.0,124788.18,1.0,0.0,87412.24,1,1
676.0,23.0,6.0,79954.61,2.0,1.0,112503.24,1,1
572.0,37.0,10.0,0.0,1.0,0.0,114083.73,0,1
607.0,24.0,4.0,103818.35,1.0,1.0,137037.93,1,1
684.0,43.0,8.0,0.0,2.0,0.0,141069.88,0,0
769.0,22.0,3.0,121405.04,1.0,0.0,181224.56,0,1
635.0,44.0,2.0,0.0,1.0,0.0,177613.19,0,0
756.0,37.0,9.0,0.0,2.0,1.0,116969.73,0,0
547.0,52.0,7.0,136688.01,1.0,0.0,172363.42,0,1
614.0,35.0,6.0,124450.68,1.0,0.0,138049.9,0,0
685.0,34.0,7.0,0.0,2.0,0.0,137079.86,0,0
850.0,40.0,7.0,0.0,2.0,1.0,40321.87,0,1
554.0,31.0,10.0,0.0,1.0,0.0,140723.05,0,1
775.0,37.0,6.0,0.0,2.0,1.0,173635.33,0,1
543.0,28.0,5.0,0.0,2.0,1.0,166677.35,0,1
627.0,41.0,3.0,0.0,1.0,0.0,116969.89,0,0
679.0,31.0,6.0,0.0,2.0,0.0,157862.82,0,1
539.0,45.0,8.0,0.0,1.0,0.0,53437.1,0,0
714.0,34.0,7.0,118448.15,2.0,1.0,103944.58,0,0
675.0,36.0,9.0,127450.88,2.0,0.0,126728.27,1,0
594.0,28.0,9.0,0.0,1.0,0.0,103317.79,0,1
652.0,30.0,5.0,0.0,2.0,1.0,105986.01,0,1
710.0,48.0,1.0,0.0,1.0,0.0,16081.62,0,0
588.0,31.0,5.0,99564.22,2.0,0.0,115779.48,0,1
705.0,41.0,8.0,0.0,1.0,0.0,150548.5,0,1
709.0,35.0,9.0,112957.26,1.0,1.0,107876.91,0,0
679.0,30.0,3.0,148045.45,1.0,1.0,150218.11,1,1
595.0,33.0,5.0,116672.71,1.0,1.0,29583.48,0,0
611.0,40.0,7.0,0.0,2.0,0.0,29296.74,0,1
749.0,40.0,0.0,0.0,2.0,1.0,149097.38,0,1
659.0,32.0,2.0,0.0,2.0,1.0,123825.83,0,0
675.0,33.0,4.0,0.0,2.0,0.0,51364.56,0,1
557.0,29.0,1.0,145396.49,2.0,0.0,141230.07,1,0
667.0,54.0,4.0,147974.17,3.0,0.0,126743.43,1,0
806.0,57.0,1.0,0.0,2.0,1.0,168882.11,0,0
642.0,48.0,2.0,0.0,2.0,1.0,51117.06,0,1
710.0,24.0,5.0,132558.26,1.0,1.0,163558.42,1,1
553.0,38.0,4.0,144953.31,1.0,1.0,145593.85,0,1
807.0,36.0,1.0,127864.4,1.0,0.0,183542.08,1,0
697.0,54.0,8.0,120711.73,1.0,1.0,126726.33,0,1
684.0,49.0,3.0,0.0,1.0,1.0,160948.87,0,0
651.0,35.0,6.0,132088.59,1.0,1.0,51695.41,0,1
641.0,47.0,5.0,0.0,1.0,0.0,76510.44,0,1
646.0,23.0,5.0,138881.04,2.0,0.0,16281.94,1,1
707.0,31.0,1.0,0.0,2.0,1.0,43921.52,0,1
817.0,35.0,1.0,79715.36,1.0,0.0,126013.58,0,1
603.0,51.0,7.0,0.0,1.0,0.0,182627.25,0,0
652.0,57.0,9.0,0.0,2.0,1.0,90537.47,0,0
793.0,43.0,8.0,141825.88,1.0,1.0,161571.79,0,1
588.0,35.0,8.0,0.0,1.0,1.0,109057.56,0,0
641.0,39.0,6.0,0.0,1.0,1.0,187900.12,0,0
636.0,42.0,9.0,0.0,1.0,0.0,145563.7,0,1
614.0,44.0,7.0,118899.45,2.0,1.0,169583.18,1,0
714.0,30.0,2.0,128718.84,1.0,0.0,116467.35,0,1
710.0,27.0,9.0,105303.79,1.0,0.0,112585.19,0,0
622.0,29.0,3.0,0.0,2.0,1.0,179908.71,0,1
811.0,57.0,5.0,0.0,2.0,1.0,182257.61,0,0
752.0,33.0,9.0,0.0,2.0,0.0,177784.68,0,0
619.0,32.0,6.0,0.0,2.0,1.0,126475.79,0,1
720.0,47.0,4.0,0.0,1.0,0.0,139431.0,0,1
714.0,33.0,6.0,0.0,2.0,0.0,150687.43,0,0
712.0,56.0,5.0,0.0,1.0,1.0,48170.57,0,1
676.0,24.0,6.0,140553.46,2.0,1.0,90928.02,1,0
614.0,51.0,5.0,0.0,2.0,0.0,172033.57,0,0
687.0,38.0,6.0,91562.99,1.0,1.0,76614.06,0,0
693.0,37.0,7.0,152760.24,2.0,0.0,161076.92,0,0
559.0,56.0,9.0,0.0,1.0,0.0,135875.51,0,1
710.0,29.0,6.0,0.0,2.0,0.0,121151.1,0,0
671.0,34.0,6.0,0.0,1.0,1.0,157567.37,0,1
479.0,28.0,1.0,0.0,2.0,0.0,84760.32,0,0
619.0,57.0,8.0,0.0,2.0,0.0,95611.47,0,1
593.0,43.0,9.0,0.0,2.0,0.0,147521.36,0,1
669.0,36.0,2.0,148863.31,1.0,1.0,162858.29,0,1
774.0,40.0,4.0,0.0,2.0,1.0,161076.92,0,1
699.0,34.0,3.0,0.0,2.0,1.0,131768.98,0,1
586.0,36.0,5.0,0.0,2.0,1.0,67311.12,0,1
753.0,40.0,9.0,81310.34,1.0,0.0,143711.02,0,1
577.0,29.0,8.0,0.0,1.0,0.0,157921.25,0,1
602.0,34.0,7.0,0.0,2.0,1.0,134878.19,0,1
705.0,45.0,1.0,0.0,2.0,0.0,138527.56,0,0
649.0,42.0,9.0,81580.36,1.0,0.0,101168.3,0,0
711.0,42.0,6.0,125909.85,1.0,1.0,163550.58,0,0
662.0,51.0,9.0,0.0,2.0,0.0,114951.42,0,1
549.0,39.0,6.0,0.0,2.0,1.0,131736.23,0,1
739.0,26.0,7.0,169902.92,2.0,1.0,126726.33,1,0
657.0,45.0,8.0,0.0,2.0,0.0,173912.29,0,1
543.0,38.0,8.0,0.0,2.0,0.0,93479.74,0,1
587.0,24.0,3.0,0.0,2.0,1.0,151457.88,0,1
850.0,32.0,8.0,123070.89,1.0,0.0,176763.25,1,1
689.0,42.0,6.0,0.0,2.0,1.0,121232.51,0,1
633.0,39.0,8.0,142688.57,2.0,1.0,132029.95,0,1
709.0,42.0,1.0,0.0,2.0,0.0,106636.89,0,1
662.0,53.0,9.0,0.0,2.0,1.0,62389.48,0,1
727.0,53.0,2.0,106074.89,1.0,0.0,63736.17,0,1
681.0,29.0,2.0,125435.47,2.0,0.0,182784.11,1,1
629.0,36.0,8.0,143054.56,1.0,1.0,176712.59,0,1
615.0,37.0,9.0,111827.27,1.0,0.0,40320.3,0,1
708.0,42.0,2.0,0.0,2.0,0.0,163798.41,0,1
670.0,32.0,1.0,165445.04,2.0,1.0,62700.08,0,0
732.0,41.0,8.0,0.0,1.0,0.0,151335.24,0,0
735.0,30.0,4.0,0.0,1.0,1.0,182738.0,0,1
599.0,31.0,2.0,98627.13,2.0,1.0,137028.51,0,0
748.0,36.0,3.0,0.0,1.0,1.0,175310.38,0,1
675.0,51.0,1.0,0.0,1.0,0.0,120540.83,0,1
679.0,31.0,8.0,95927.04,2.0,1.0,60905.51,1,1
709.0,28.0,10.0,0.0,2.0,0.0,168886.39,0,0
584.0,21.0,9.0,0.0,2.0,0.0,149550.94,0,1
646.0,41.0,8.0,0.0,2.0,0.0,92865.56,0,0
775.0,21.0,1.0,128445.67,1.0,1.0,126812.63,0,0
645.0,36.0,4.0,127510.99,1.0,0.0,173683.0,0,1
526.0,39.0,7.0,0.0,2.0,1.0,134600.94,0,0
765.0,25.0,4.0,0.0,2.0,0.0,77866.91,0,1
775.0,38.0,3.0,0.0,1.0,1.0,131768.98,0,1
729.0,39.0,5.0,0.0,2.0,0.0,155061.97,0,1
593.0,39.0,3.0,0.0,2.0,1.0,57320.92,0,1
705.0,32.0,7.0,0.0,2.0,0.0,177624.01,0,0
723.0,38.0,6.0,0.0,1.0,1.0,52795.56,0,1
680.0,40.0,3.0,0.0,2.0,0.0,117946.3,0,1
673.0,43.0,9.0,0.0,2.0,1.0,72849.31,0,0
782.0,42.0,4.0,0.0,2.0,0.0,84863.85,0,1
571.0,31.0,7.0,0.0,2.0,0.0,182867.84,0,1
693.0,36.0,2.0,0.0,2.0,0.0,98897.32,0,1
619.0,33.0,4.0,0.0,2.0,0.0,139435.75,0,1
677.0,42.0,2.0,122661.51,1.0,0.0,62282.99,0,0
678.0,31.0,4.0,0.0,2.0,1.0,38614.69,0,0
711.0,36.0,1.0,0.0,1.0,1.0,154844.22,0,0
554.0,30.0,8.0,0.0,2.0,0.0,143981.27,0,1
752.0,31.0,4.0,0.0,2.0,0.0,52319.26,0,1
850.0,38.0,5.0,0.0,2.0,0.0,26752.56,0,1
653.0,33.0,9.0,0.0,2.0,1.0,110560.14,0,0
641.0,39.0,2.0,82228.67,2.0,0.0,186778.89,0,0
746.0,23.0,4.0,0.0,2.0,0.0,76642.68,0,1
746.0,31.0,4.0,0.0,2.0,0.0,136497.28,0,0
681.0,27.0,5.0,0.0,2.0,1.0,136041.45,0,1
732.0,30.0,0.0,0.0,2.0,1.0,182547.04,0,0
634.0,48.0,6.0,0.0,2.0,1.0,66548.58,0,1
730.0,48.0,1.0,0.0,1.0,1.0,112349.51,0,1
711.0,24.0,2.0,0.0,2.0,0.0,181224.56,0,1
581.0,38.0,8.0,130929.02,2.0,0.0,683.37,1,0
680.0,40.0,9.0,147737.64,1.0,0.0,109614.57,0,0
657.0,32.0,4.0,120165.3,2.0,0.0,82439.73,1,1
614.0,41.0,3.0,0.0,2.0,1.0,77864.41,0,1
597.0,33.0,4.0,0.0,2.0,0.0,70778.63,0,1
832.0,31.0,9.0,0.0,2.0,1.0,63736.17,0,0
597.0,35.0,2.0,0.0,2.0,0.0,128825.56,0,0
538.0,35.0,0.0,0.0,2.0,0.0,139994.68,0,1
656.0,35.0,1.0,132351.29,1.0,0.0,153810.41,1,1
673.0,52.0,8.0,122314.5,1.0,0.0,70783.61,0,0
763.0,35.0,0.0,161806.09,2.0,1.0,168834.68,1,0
661.0,36.0,2.0,0.0,2.0,1.0,103902.11,0,1
659.0,49.0,9.0,103099.17,1.0,1.0,43932.54,1,1
538.0,39.0,3.0,0.0,2.0,1.0,90162.35,0,1
714.0,37.0,10.0,109471.79,1.0,1.0,94739.2,1,1
727.0,45.0,0.0,0.0,1.0,0.0,146585.53,0,0
666.0,31.0,9.0,0.0,2.0,1.0,61326.43,0,1
792.0,40.0,5.0,0.0,1.0,0.0,124571.09,0,0
645.0,36.0,9.0,0.0,2.0,0.0,74580.8,0,1
556.0,43.0,8.0,0.0,1.0,1.0,149613.77,0,1
698.0,31.0,9.0,0.0,2.0,1.0,53353.36,0,0
633.0,32.0,1.0,0.0,2.0,1.0,138886.01,0,0
594.0,41.0,3.0,148962.46,1.0,0.0,60920.03,1,1
691.0,42.0,7.0,0.0,2.0,0.0,91957.39,0,0
683.0,37.0,9.0,0.0,2.0,1.0,173464.43,0,0
531.0,51.0,8.0,156570.86,1.0,0.0,133091.32,0,1
728.0,30.0,3.0,0.0,2.0,1.0,123954.15,0,0
581.0,27.0,3.0,0.0,2.0,0.0,85736.46,0,1
685.0,33.0,9.0,127545.94,1.0,0.0,70810.6,1,1
627.0,38.0,9.0,0.0,2.0,1.0,152880.97,0,1
569.0,43.0,5.0,114084.6,2.0,0.0,140937.91,1,1
714.0,30.0,10.0,0.0,2.0,0.0,185541.2,0,0
676.0,31.0,8.0,82844.33,2.0,1.0,187616.16,1,1
633.0,41.0,6.0,92786.66,1.0,1.0,52827.51,0,1
644.0,43.0,9.0,0.0,2.0,0.0,108645.85,0,0
611.0,36.0,2.0,0.0,2.0,1.0,142538.31,0,0
706.0,30.0,4.0,122823.34,1.0,0.0,134600.94,1,1
699.0,38.0,1.0,0.0,2.0,1.0,157929.32,0,1
619.0,29.0,1.0,0.0,2.0,1.0,47848.56,0,1
679.0,33.0,6.0,0.0,1.0,0.0,172646.88,0,0
769.0,45.0,3.0,141349.43,1.0,1.0,172967.87,0,1
717.0,42.0,8.0,0.0,2.0,1.0,16081.62,0,1
730.0,44.0,2.0,122726.56,2.0,0.0,73329.08,1,1
699.0,32.0,3.0,152390.56,2.0,1.0,76576.32,1,0
686.0,38.0,5.0,0.0,2.0,1.0,138510.01,0,1
681.0,40.0,7.0,0.0,1.0,1.0,93713.93,0,0
785.0,40.0,5.0,112465.03,1.0,1.0,158024.1,0,0
824.0,43.0,6.0,0.0,2.0,1.0,133501.94,0,0
707.0,26.0,2.0,0.0,2.0,0.0,161519.6,0,0
613.0,34.0,1.0,0.0,1.0,0.0,153392.28,0,0
705.0,42.0,5.0,0.0,2.0,0.0,12761.92,0,0
682.0,41.0,9.0,118889.66,1.0,0.0,6382.46,1,1
727.0,37.0,8.0,137390.11,1.0,0.0,100843.82,0,0
571.0,32.0,4.0,142644.64,2.0,1.0,115818.81,1,0
569.0,41.0,2.0,67816.72,3.0,0.0,77965.67,0,1
708.0,37.0,4.0,121152.05,1.0,1.0,145537.36,1,1
741.0,29.0,4.0,0.0,1.0,1.0,93959.96,0,0
715.0,45.0,3.0,0.0,1.0,1.0,188516.45,0,0
599.0,44.0,10.0,0.0,2.0,0.0,140947.05,0,1
687.0,33.0,8.0,0.0,2.0,1.0,77951.84,0,1
659.0,31.0,7.0,0.0,2.0,0.0,59981.62,0,0
834.0,34.0,5.0,152310.55,2.0,0.0,159800.16,0,0
684.0,35.0,6.0,0.0,2.0,1.0,164886.64,0,1
632.0,28.0,7.0,105961.68,2.0,1.0,154775.7,0,0
727.0,38.0,2.0,0.0,2.0,1.0,123882.73,0,0
652.0,33.0,7.0,104430.08,2.0,1.0,147040.25,1,0
547.0,31.0,2.0,0.0,2.0,1.0,26116.82,0,0
779.0,28.0,4.0,0.0,2.0,0.0,97939.4,0,1
678.0,31.0,7.0,0.0,2.0,1.0,173495.77,0,1
574.0,41.0,8.0,0.0,2.0,0.0,184524.65,0,0
632.0,50.0,7.0,0.0,2.0,1.0,84760.32,0,1
792.0,37.0,9.0,152685.4,2.0,1.0,119127.06,0,0
773.0,46.0,7.0,0.0,2.0,0.0,88890.05,0,1
590.0,27.0,5.0,0.0,2.0,1.0,27341.63,0,0
721.0,45.0,7.0,96781.39,1.0,0.0,147964.99,1,1
710.0,53.0,0.0,137138.2,1.0,1.0,184954.11,1,1
585.0,42.0,5.0,0.0,3.0,0.0,113089.43,0,0
516.0,30.0,4.0,0.0,2.0,0.0,77864.41,0,0
577.0,27.0,8.0,0.0,2.0,0.0,62810.91,0,0
597.0,32.0,5.0,0.0,1.0,0.0,181429.87,0,1
718.0,39.0,3.0,137963.07,1.0,0.0,116672.02,0,1
554.0,41.0,4.0,0.0,2.0,0.0,163714.92,0,1
632.0,38.0,3.0,117020.08,2.0,1.0,52795.15,1,1
543.0,38.0,1.0,0.0,1.0,0.0,105760.01,0,0
710.0,31.0,5.0,0.0,2.0,0.0,51380.9,0,1
710.0,49.0,5.0,0.0,2.0,0.0,71638.0,0,1
581.0,24.0,8.0,133776.86,2.0,0.0,82870.75,1,1
648.0,30.0,1.0,0.0,2.0,1.0,172668.39,0,0
498.0,35.0,1.0,0.0,2.0,0.0,51703.09,0,0
609.0,32.0,7.0,117356.19,1.0,0.0,109545.56,1,0
627.0,31.0,5.0,0.0,2.0,0.0,167522.19,0,1
561.0,29.0,9.0,0.0,2.0,0.0,163587.9,0,1
741.0,57.0,1.0,0.0,1.0,0.0,59351.68,0,0
714.0,39.0,5.0,0.0,2.0,0.0,123499.98,0,1
769.0,42.0,10.0,0.0,2.0,1.0,151411.5,0,0
676.0,39.0,8.0,0.0,2.0,1.0,89891.3,0,1
639.0,50.0,5.0,116886.59,1.0,0.0,71738.56,1,1
662.0,47.0,10.0,0.0,2.0,0.0,101704.19,0,1
587.0,29.0,7.0,101486.96,2.0,1.0,166516.84,1,0
679.0,31.0,4.0,0.0,2.0,0.0,114083.73,0,1
778.0,27.0,7.0,117412.19,1.0,1.0,19412.8,1,1
635.0,39.0,3.0,0.0,2.0,1.0,144413.92,0,1
807.0,43.0,4.0,121702.73,1.0,0.0,124592.84,0,0
594.0,23.0,9.0,0.0,2.0,0.0,96660.76,0,0
705.0,36.0,3.0,0.0,1.0,1.0,937.15,0,1
574.0,30.0,2.0,141581.73,2.0,0.0,159891.03,1,1
659.0,31.0,2.0,93547.23,1.0,1.0,186489.95,1,0
616.0,36.0,5.0,93716.72,1.0,0.0,59650.43,0,0
581.0,45.0,2.0,0.0,1.0,0.0,168816.22,0,1
669.0,49.0,7.0,110495.27,1.0,0.0,56984.58,1,1
627.0,55.0,4.0,163549.69,1.0,0.0,102531.91,1,0
743.0,41.0,1.0,0.0,1.0,0.0,58814.41,0,0
758.0,39.0,4.0,0.0,2.0,0.0,180551.76,0,1
634.0,39.0,7.0,0.0,2.0,0.0,167773.55,0,0
638.0,27.0,8.0,0.0,2.0,1.0,180344.69,0,1
692.0,39.0,7.0,0.0,1.0,1.0,113677.53,0,1
577.0,32.0,2.0,0.0,1.0,1.0,126469.09,0,1
684.0,34.0,6.0,0.0,2.0,1.0,119814.25,0,1
699.0,45.0,2.0,0.0,2.0,1.0,121098.65,0,1
718.0,38.0,6.0,145974.79,2.0,1.0,135067.02,0,1
592.0,29.0,8.0,0.0,2.0,1.0,68815.05,0,1
593.0,39.0,8.0,0.0,2.0,1.0,125062.02,0,0
556.0,35.0,8.0,132512.26,1.0,0.0,79623.28,0,1
634.0,46.0,8.0,132576.25,1.0,0.0,146723.72,1,1
828.0,45.0,4.0,0.0,1.0,0.0,88958.49,0,0
544.0,35.0,3.0,0.0,1.0,0.0,180595.02,0,0
757.0,30.0,5.0,119688.81,1.0,0.0,88890.05,0,1
762.0,41.0,6.0,0.0,2.0,1.0,66469.2,0,1
516.0,35.0,7.0,0.0,2.0,1.0,9241.83,0,1
695.0,38.0,9.0,0.0,2.0,0.0,84760.32,0,1
678.0,36.0,1.0,133434.57,2.0,1.0,187551.24,1,1
585.0,36.0,7.0,0.0,2.0,0.0,132801.57,0,0
605.0,35.0,6.0,108653.93,2.0,0.0,57549.65,1,1
731.0,33.0,6.0,103430.11,1.0,0.0,158816.09,1,0
635.0,57.0,8.0,129834.67,1.0,0.0,121542.33,1,0
712.0,46.0,7.0,0.0,2.0,1.0,119059.13,0,1
628.0,30.0,1.0,0.0,2.0,1.0,86634.3,0,1
646.0,39.0,6.0,0.0,2.0,1.0,120511.04,0,0
642.0,48.0,0.0,0.0,1.0,0.0,122373.42,0,1
659.0,42.0,9.0,0.0,1.0,0.0,142903.44,0,1
668.0,57.0,6.0,0.0,1.0,1.0,151871.84,0,0
727.0,42.0,1.0,0.0,2.0,1.0,126812.63,0,1
779.0,37.0,4.0,0.0,2.0,0.0,84920.49,0,0
687.0,55.0,1.0,0.0,1.0,0.0,184474.15,0,1
579.0,38.0,4.0,0.0,1.0,1.0,86935.08,0,1
724.0,26.0,5.0,143966.3,2.0,1.0,181224.56,0,1
684.0,26.0,1.0,90696.78,2.0,1.0,97910.06,0,1
683.0,34.0,8.0,93656.95,2.0,0.0,26170.08,1,1
648.0,45.0,6.0,130812.91,1.0,0.0,54474.48,1,0
677.0,33.0,9.0,0.0,1.0,0.0,141364.62,0,0
669.0,46.0,5.0,0.0,1.0,0.0,58976.85,0,0
744.0,28.0,2.0,81564.1,2.0,1.0,122662.98,1,0
705.0,34.0,2.0,105473.74,1.0,1.0,172576.43,0,0
635.0,37.0,2.0,138497.84,2.0,0.0,823.96,1,1
542.0,52.0,2.0,0.0,1.0,1.0,164717.95,0,0
621.0,31.0,9.0,0.0,2.0,1.0,122996.76,0,1
684.0,34.0,2.0,0.0,1.0,0.0,72861.94,0,1
758.0,35.0,2.0,125979.65,1.0,0.0,179670.39,0,0
757.0,27.0,7.0,0.0,2.0,0.0,136540.09,0,1
682.0,36.0,6.0,0.0,2.0,0.0,183490.99,0,0
727.0,22.0,9.0,0.0,2.0,0.0,152567.75,0,1
571.0,39.0,5.0,0.0,1.0,0.0,141449.86,0,0
498.0,44.0,4.0,152497.05,1.0,1.0,174815.54,0,1
611.0,36.0,6.0,0.0,2.0,0.0,136610.02,0,1
685.0,42.0,6.0,0.0,2.0,1.0,173952.5,0,1
757.0,27.0,5.0,0.0,2.0,0.0,177852.57,0,1
624.0,31.0,5.0,0.0,1.0,0.0,120893.87,0,0
735.0,25.0,2.0,0.0,1.0,1.0,132467.54,0,0
648.0,39.0,7.0,0.0,2.0,0.0,64421.02,0,1
758.0,35.0,1.0,91893.32,1.0,0.0,62830.97,0,1
773.0,48.0,8.0,103421.91,1.0,1.0,102547.02,0,0
549.0,35.0,1.0,0.0,1.0,0.0,116429.51,0,0
661.0,45.0,5.0,83772.95,1.0,0.0,155853.64,0,1
619.0,31.0,1.0,114519.58,1.0,1.0,79919.13,1,1
590.0,42.0,0.0,152076.47,2.0,0.0,180591.32,0,0
663.0,57.0,9.0,0.0,1.0,1.0,172450.04,0,0
727.0,30.0,9.0,0.0,1.0,0.0,142783.98,0,0
578.0,38.0,3.0,0.0,2.0,0.0,167873.49,0,1
593.0,24.0,9.0,0.0,2.0,0.0,94978.1,0,1
663.0,32.0,6.0,0.0,2.0,0.0,84920.49,0,1
699.0,42.0,7.0,0.0,2.0,1.0,148537.07,0,1
581.0,46.0,3.0,167795.6,1.0,1.0,187980.21,1,0
762.0,35.0,8.0,0.0,1.0,0.0,118034.9,0,0
509.0,37.0,6.0,102954.68,1.0,0.0,159584.81,1,0
719.0,30.0,6.0,0.0,2.0,0.0,66893.28,0,1
580.0,32.0,2.0,0.0,2.0,1.0,135851.3,0,0
644.0,37.0,0.0,0.0,2.0,1.0,53534.8,0,1
642.0,57.0,4.0,0.0,1.0,0.0,120893.07,0,1
597.0,35.0,5.0,0.0,2.0,1.0,95957.09,0,1
710.0,31.0,1.0,0.0,1.0,1.0,113089.43,0,1
686.0,32.0,6.0,0.0,2.0,1.0,151192.18,0,1
696.0,32.0,4.0,0.0,2.0,1.0,181208.47,0,0
611.0,47.0,4.0,0.0,1.0,1.0,61792.76,0,1
683.0,32.0,5.0,0.0,2.0,1.0,111243.09,0,0
725.0,31.0,7.0,0.0,2.0,1.0,52337.97,0,0
579.0,57.0,6.0,0.0,1.0,0.0,86957.42,0,1
666.0,25.0,6.0,0.0,2.0,1.0,106781.39,0,1
705.0,35.0,3.0,0.0,2.0,1.0,108645.85,0,1
633.0,57.0,6.0,0.0,1.0,0.0,131662.47,0,0
726.0,49.0,10.0,136674.48,1.0,0.0,138350.74,0,0
678.0,38.0,1.0,0.0,2.0,0.0,71178.09,0,1
699.0,41.0,8.0,152296.83,1.0,1.0,27359.19,1,1
551.0,31.0,2.0,106854.21,2.0,1.0,173495.77,0,1
678.0,37.0,2.0,106570.73,2.0,1.0,92888.52,1,0
559.0,41.0,9.0,99816.46,1.0,0.0,109742.55,1,1
621.0,39.0,8.0,103023.17,1.0,1.0,151871.84,1,1
682.0,41.0,7.0,0.0,1.0,1.0,90876.95,0,0
713.0,26.0,3.0,129743.75,2.0,0.0,158437.73,1,0
684.0,33.0,4.0,0.0,2.0,0.0,103792.53,0,1
633.0,33.0,2.0,0.0,2.0,0.0,162889.1,0,1
745.0,29.0,4.0,119530.52,1.0,1.0,183582.11,0,0
738.0,27.0,1.0,0.0,2.0,1.0,121151.1,0,1
666.0,26.0,1.0,142721.52,2.0,1.0,76544.9,1,0
644.0,27.0,9.0,0.0,2.0,0.0,130189.53,0,0
578.0,34.0,2.0,0.0,2.0,1.0,123868.1,0,1
593.0,42.0,5.0,0.0,2.0,0.0,153603.45,0,0
714.0,30.0,2.0,0.0,2.0,0.0,68600.32,0,0
639.0,36.0,8.0,0.0,2.0,1.0,175743.92,0,0
778.0,31.0,1.0,112079.58,1.0,0.0,156476.36,0,1
712.0,26.0,4.0,143390.51,1.0,0.0,132424.69,0,0
590.0,45.0,2.0,110527.97,1.0,0.0,52327.57,1,0
689.0,39.0,2.0,0.0,2.0,0.0,189428.75,0,0
692.0,38.0,3.0,0.0,2.0,0.0,121053.19,0,1
705.0,57.0,3.0,108664.85,2.0,1.0,93832.33,1,1
593.0,40.0,9.0,0.0,2.0,1.0,181224.56,0,0
705.0,33.0,3.0,125540.05,1.0,1.0,182355.21,0,0
711.0,26.0,2.0,0.0,1.0,1.0,184524.74,0,0
696.0,31.0,7.0,0.0,2.0,1.0,121089.27,0,0
558.0,28.0,9.0,113923.81,2.0,0.0,170195.4,1,1
830.0,32.0,5.0,0.0,2.0,1.0,168034.9,0,1
675.0,41.0,7.0,0.0,1.0,0.0,105818.38,0,0
775.0,39.0,2.0,0.0,1.0,1.0,179673.11,0,1
686.0,36.0,4.0,0.0,2.0,1.0,54439.53,0,1
696.0,39.0,4.0,0.0,1.0,0.0,152054.33,0,1
815.0,45.0,4.0,115414.19,2.0,1.0,28778.98,0,1
653.0,26.0,8.0,0.0,2.0,0.0,121151.1,0,0
642.0,40.0,0.0,0.0,1.0,0.0,83681.2,0,0
635.0,28.0,6.0,73023.17,2.0,0.0,167773.55,1,0
520.0,37.0,4.0,0.0,2.0,1.0,89602.86,0,0
564.0,39.0,2.0,0.0,2.0,1.0,160979.66,0,0
686.0,28.0,4.0,0.0,2.0,0.0,199505.53,0,0
439.0,49.0,5.0,129750.11,1.0,0.0,188603.07,1,1
684.0,35.0,2.0,125923.35,1.0,1.0,81292.33,1,0
584.0,45.0,2.0,113829.45,1.0,1.0,85890.75,1,1
